75533	8382
12500	915
319158	121504
216292	84190
57275	55891
217708	91750
54396	345611
72795	54902
142688	79754
233913	64755
258672	441639
258671	441639
18218	1850
11698	258
72486	79596
237310	116379
403187	80207
381534	148581
258946	26740
16834	9382
17888	4624
18389	4987
675812	100289635
225872	266743
72388	54101
74246	2582
319653	55972
59011	58529
107568	11059
11764	162
246727	4940
54562	23639
23922	10899
381353	389813
67439	56949
229776	8556
12173	646
406176	390275
80706	390275
66435	55757
26942	6674
258606	26492
20913	252983
68854	140456
12568	1020
56520	4833
71149	101929469
258407	26689
13039	1515
620695	387763
28042	85465
15387	3190
19288	5806
80289	116068
78709	646424
21814	7049
12153	649
229474	85462
328133	55334
100503311	128344
15356	3155
18628	8863
14699	2792
15557	3355
20869	6794
64436	56623
208372	401036
68636	81889
406217	56271
14394	2554
28015	81488
71790	8416
226090	79956
18719	8395
70673	63976
68995	28985
258853	219873
13360	1717
71968	84942
14066	2152
21847	7071
71326	340205
216858	147040
76894	196074
72446	79899
231672	26259
54369	10201
230484	7398
171180	91683
50501	60675
60364	29980
26380	2103
16007	3491
16324	3625
20387	653509
241197	5273
67708	64430
78339	80727
245000	545
101489	60626
192652	124997
234094	9639
69577	79072
277935	390093
21807	8848
72572	65244
252876	54826
14405	2565
218194	221692
66358	56985
227157	58538
233315	54893
17169	4140
65956	6366
18829	6366
100042493	6366
100504239	6366
100862177	6366
100504362	6366
100504346	6366
270627	6872
11980	10396
70511	196483
329872	158326
17318	4281
67516	386618
20618	6623
56436	11047
72852	153364
69697	57662
18211	4914
18985	5450
66826	6901
100503545	389643
17957	63908
76498	124222
99010	254531
56431	11034
239931	26285
75616	643155
258325	81696
545205	81696
68524	147179
654801	147808
23825	8815
66880	51319
74185	2632
66570	79019
320722	642597
74251	122416
12316	259266
66106	23676
57373	56672
56422	10767
104601	84073
21990	7166
73234	389084
66576	440567
72776	163786
12449	899
140579	63916
74002	84249
20964	6853
235323	57646
22247	7372
68975	9442
14104	2194
20868	6793
67486	10622
67749	84709
13856	2056
21454	6950
59003	10296
654812	10218
76338	84932
11520	123
20930	6834
12044	597
12047	597
12045	597
667742	63895
171207	393
66139	389827
208691	56648
212190	127733
56189	58510
433771	440574
97243	84779
228796	128859
240690	9705
320127	9162
66641	80143
20163	6251
75273	27043
258944	138883
57278	4059
15979	3459
226154	84445
238021	25794
67933	29915
110094	5256
70008	59272
59044	55819
27377	10730
58240	64342
24074	6879
66679	8480
66724	257397
218271	11285
57751	64320
104725	171546
12549	57514
19094	5600
54646	89801
67099	151194
216393	115749
244187	120793
67893	144110
218952	10979
13512	1830
63873	59341
66629	64083
24051	6443
17187	4149
100302688	414152
77125	90865
66105	7323
70315	55869
225467	5229
19885	6097
214855	10865
170639	81285
103784	116143
73407	374739
66468	220134
235132	29068
11843	378
81907	66000
216961	84940
71687	84866
69352	64168
109815	55829
50880	51540
54698	56253
68625	149465
497097	114786
16987	4047
117589	140460
17341	168620
232536	60488
353328	4588
77296	221303
75400	245930
19340	9545
16191	3567
72599	10954
435285	85290
69181	8445
57440	30845
214616	79029
621697	6161
16768	3902
270091	55282
57748	133746
668455	51154
434693	51154
69902	51154
12653	1114
11600	284
74764	89953
228576	7851
52840	55861
78772	79802
622675	152485
17330	9562
117229	65975
75284	144233
245596	139324
64113	64112
320394	80152
218820	84858
12580	1031
80884	10916
16815	85474
107508	2058
100502841	57724
13030	1508
70218	146909
75646	26064
71453	730755
100041488	730755
100041412	730755
71453	85294
100041488	85294
100041412	85294
66251	26286
17855	4598
54667	57198
271842	27079
268958	11131
208846	23002
15417	3219
66789	199857
21983	7162
232717	136541
338369	388335
68031	81847
18214	4921
245865	6676
211253	9617
239853	84873
73124	27333
17428	4335
67498	27012
64918	23743
269615	9651
15171	3060
106068	57210
319758	64864
75805	57486
74479	29916
12575	1026
74032	93517
56496	7105
56735	112802
338521	79152
56327	402
18038	4795
235584	1849
24030	6183
192775	81033
17301	2306
319166	8332
94222	167826
636104	170063
230904	26232
72147	140685
72649	84928
66126	84337
27660	84645
545725	7978
208595	7978
319765	10644
270624	139886
232560	65981
231712	10906
74343	200186
12349	760
73112	58527
237178	5475
76559	55102
20524	10478
320873	1008
74016	26147
76527	146433
217232	996
629873	83895
21652	5252
66199	54939
13418	64215
72668	387640
12310	797
101142	55846
18771	5316
619665	136259
22117	7263
228880	23613
12425	886
52014	116150
54409	10266
52850	129049
22376	7454
66626	29965
209588	6398
57317	6429
67041	5019
277978	283849
215201	79979
97212	3030
408198	84651
68797	5157
24056	9467
216846	116840
20733	10653
18585	5152
75732	115811
50935	30815
67171	128338
23928	10319
619301	643382
66136	30834
320311	220441
208718	129563
17863	4602
93721	1369
12661	10752
54366	8727
242705	1870
224020	5297
75677	53842
21908	3195
72736	81542
213436	203430
12905	8738
69109	92002
268373	5478
215446	956
208748	79057
76510	83696
12038	590
28040	57102
59310	93408
26390	23005
435815	343066
22185	11338
214917	65990
76267	3992
70155	79627
66477	84833
66949	286827
15560	3358
406218	56666
234779	5336
224826	23304
621239	283948
101401	56999
74132	6049
98682	54842
77634	6619
224647	64771
234915	57562
12825	1281
75914	23233
19353	5879
107476	31
317757	100527949
83408	100527949
435818	155184
14599	1444
17117	23600
110842	2108
69809	341032
232855	374928
66614	54865
78784	11189
76199	23389
21828	7060
108767	10957
14534	2648
12819	1306
11808	337
12527	928
208366	10799
228094	375298
75692	126382
381798	84077
97998	64798
22355	7434
69071	27346
225027	6432
229593	55204
12914	1387
69707	84223
103841	404093
432530	107
233079	2867
102247	137964
17901	4632
18720	8394
102308570	79081
93701	8641
69823	84248
54380	50485
432467	3189
24109	5412
58800	54822
75986	79814
329941	1296
228564	84978
17827	4580
21422	7024
209318	2873
18610	5173
68268	340481
69009	80764
69511	43849
545474	85508
71156	100506049
209760	79905
68041	58526
72168	150209
56323	25822
12367	836
17433	4336
58887	29803
73466	503497
98985	10978
243937	9745
13690	1982
16653	3845
20511	6506
14388	2549
108161	26240
16995	1241
74098	54987
208982	54511
238023	284004
16588	22944
333789	55728
109272	4604
68493	29078
234788	146167
76795	23061
240899	440699
80885	338442
22248	9094
54353	8935
67106	339487
66272	51241
71919	79657
15399	3199
319625	130589
18037	4794
19212	9317
65970	51474
66404	51507
319594	55662
14725	4036
27359	94121
83945	9093
80903	8823
75495	254956
319822	114826
14114	2192
56784	253959
332175	254887
103098	55117
16600	9314
22343	55327
76073	84333
230779	347735
17116	4081
67460	1666
14583	2673
16502	3746
213827	372
259058	390066
238266	83851
23957	8431
76500	51447
72713	9068
22321	7407
18124	8013
225280	125476
217366	201255
18992	5454
22788	7784
66488	84908
17319	4282
74245	1486
216867	162515
67037	100527963
67037	11243
209497	84187
105450	79812
232827	55655
23964	57451
22169	129607
76132	84553
193796	23030
69672	79770
16907	84823
235169	55572
74145	2162
18569	27250
216274	80184
99296	11255
17925	4650
73137	133619
234072	113622
22627	7531
54325	64834
13207	1655
224705	6293
109905	5906
19194	140683
22365	11311
17922	4648
27056	3663
16396	83737
68342	4716
26926	9131
78834	9831
67252	10486
67003	7385
18670	5244
14962	629
117171	65265
269881	4294
12797	1264
217337	6730
22029	7185
93874	56132
232313	727936
11657	213
28071	221830
30059	26519
23877	84922
74202	54751
78240	140880
16434	3704
74754	1718
243277	283383
13852	2054
102278	27132
258427	390181
229488	729830
27050	6188
353502	54985
20969	6382
12291	8913
16410	3685
17876	50804
217887	122616
208628	9735
52398	55752
13866	2064
15193	84717
71772	196463
14009	2115
75622	124912
12683	1149
54636	11152
108068	2912
14466	2629
94066	64979
77809	115353
28106	56005
53604	11055
20605	6751
23986	10455
70026	222642
16993	4048
52276	55143
216080	7321
53418	8704
56619	26253
102635744	646730
70821	136895
75338	220047
67042	11020
19290	5813
23802	267
78317	283234
268721	23053
19242	5764
16956	4023
106504	11329
67788	119392
17257	4204
100503572	92482
67383	138199
66753	27248
20866	6786
16670	3882
68708	11159
319504	4897
384071	284723
12833	1291
18108	9397
76747	92196
80292	79364
26951	9183
108902	11041
18392	4998
231004	148398
230027	51805
216881	23302
16168	3600
207259	201501
17165	8550
22420	7475
66585	9410
94332	57863
328110	55015
223825	133558
67474	9342
23897	10456
171508	78987
71436	23767
385658	91775
545276	89792
98417	29097
54170	64121
11992	549
50706	10631
654462	148930
228866	63935
22594	7515
59308	51705
73523	157310
71774	134549
17974	8440
18176	4893
71962	652968
20391	6442
56543	3752
76205	83930
20893	8553
628870	283310
81701	80864
12768	1230
432763	80758
78929	171568
83555	56156
13383	1739
110147	10919
66513	10454
665433	8334
78914	55191
234852	5119
218581	55789
26423	2516
21426	22797
320181	163479
260423	333932
18164	4884
93838	165545
230752	55194
214254	55270
104111	109
16008	3485
214901	63922
243634	57101
26359	11199
72026	55687
219228	27253
20529	1317
237422	55188
58859	30008
20441	6487
269053	390212
67752	220004
218341	317671
217335	85302
69634	171425
270757	254240
258600	286365
319622	162073
320234	285331
67115	9045
16667	3872
17760	4135
12476	977
56534	8988
100910	54480
14083	5747
69085	84240
353169	154091
19882	4486
57385	5030
21907	7101
237523	374462
547176	340554
57908	24149
239743	89857
30794	8572
68874	126823
22680	7756
271970	79642
17022	4060
258676	390197
68567	10669
16423	961
70450	201294
19418	5924
16170	3603
103551	100170841
240442	22850
108138	7518
212989	54831
228778	140680
17285	4222
68278	10212
75706	192666
212541	6010
13660	10938
22194	7324
16418	3692
67701	10406
75697	388125
101488	11309
93759	23411
83768	29952
13244	8560
75172	57639
68646	133686
99311	149951
223754	25771
20563	9353
18195	4905
17196	4155
69928	378708
69928	100526739
252967	83853
66271	84233
19720	5987
16178	7850
12226	694
319535	7569
20356	9037
80385	11334
11950	515
545370	83872
67073	55300
17749	5440
633285	166863
52538	10449
20316	6388
14528	2643
208266	84444
100043314	201633
231801	3268
320655	93210
20907	6804
320995	222546
11440	8973
67402	255220
235344	23235
18261	654231
72973	494188
216987	55813
550619	138715
54381	10404
93716	9708
69632	23365
99543	56944
50875	29766
66970	23635
214063	23341
74438	157807
232533	23012
11656	212
329831	730112
71704	50650
13854	29924
13361	1719
75869	221079
102871	55086
193742	7920
68149	78990
102638083	388849
66580	51575
244551	342977
66552	84888
74286	161514
66815	55013
67080	84281
67785	9202
51788	3015
54326	54898
215493	127550
75221	10072
20452	7903
12789	1260
60594	147968
66707	222698
15002	3112
14069	2157
331046	7047
17965	100532736
17965	4681
69597	10939
13178	1633
240873	8995
68992	51157
108812	130540
100502803	81872
433904	132299
209558	5169
57254	50834
68243	100131378
12499	957
278180	11326
98952	399665
50884	10787
70650	55596
66352	8548
330369	150726
353025	84698
56644	64581
108148	2590
214804	84144
14187	57016
241944	10308
19038	5480
71643	55345
240396	51320
93708	56097
66091	4696
22068	7225
18716	5304
18046	4802
235604	79012
18972	5425
78558	94031
102122	80011
74277	26511
11447	1144
51791	10636
76184	23460
22360	140767
22414	7482
94178	57192
387510	56832
13655	1960
24075	6881
76633	83938
20319	6423
240880	57147
272790	139599
109245	127495
73472	132671
68205	81605
11634	326
18105	4835
50525	9576
29865	56344
67771	10092
241877	347051
243369	23145
16917	4010
16974	4040
76464	57082
18045	4801
100213	9853
73121	144347
73121	100533183
75718	127731
230895	55187
19128	5627
13446	8448
319604	23201
320213	205564
56420	5531
320502	56203
11641	11217
20617	6622
66498	79016
110253	11078
13040	1520
78586	55133
98878	30844
15388	3191
215031	245806
14711	27232
69440	414918
56070	10915
20680	83595
102626	7867
18167	4887
70599	6744
18369	23538
329003	9658
16532	157855
100515	85460
80880	256949
67470	64241
223254	10160
209003	51634
81898	23451
232370	9746
12772	729230
327766	219623
625662	256006
232223	114112
270084	54947
66589	7335
74325	1212
217262	10350
53870	27255
69076	51499
435391	338599
16009	3486
69893	65260
67698	345757
19184	5705
66590	2193
387132	548313
387132	6759
22431	7490
68514	221154
170788	23418
66069	10073
258710	128368
17390	4313
83995	4312
24045	10067
93739	11345
13057	1535
13204	1665
56407	26133
19886	6098
66257	84276
16452	3717
232164	400961
329934	100132074
20813	6727
14247	2313
19298	5824
244556	163049
66713	10097
218832	11128
241113	53632
15398	3209
27410	21
12263	717
66205	9936
19726	5991
12368	839
319195	6139
102632403	6139
12984	1439
12983	1439
233424	342125
76722	1160
194219	200172
225432	54439
78581	84294
329877	55667
217666	79944
320118	222235
208820	286144
68938	79058
71101	57654
56213	5654
11842	377
67211	83787
26905	1968
22200	9039
65099	134728
104346	2622
74194	390
12765	3579
21412	6943
67010	10179
15468	3275
19025	5476
14460	2623
207683	152404
74463	90332
72330	131377
57377	7841
217882	283638
20815	6732
74096	84329
22775	284307
215015	9917
77629	80309
241568	57689
68499	116540
213522	55200
14595	2683
243548	166336
319178	3018
228714	57325
101985	79650
54633	10084
64933	10947
258769	120066
56861	120066
56631	51127
632687	162333
227671	26301
328234	221687
22151	7280
84544	10225
12958	1412
18074	22795
69562	8621
12810	1690
235587	10039
267019	6210
23856	11083
100929	55253
214498	79577
233056	388536
14571	2820
218203	29116
68067	51149
22273	7384
68558	57763
22114	83942
240261	153733
433956	54919
105722	196527
228366	120071
72244	83636
20937	6839
218975	93487
66119	100188893
22782	7779
20509	6573
74720	283953
73826	84271
75712	28978
14584	9945
433653	100507096
170721	89932
21853	8914
212508	92170
100505386	100505385
23912	54509
171234	317703
69752	118472
18554	9159
17350	4292
102032	114926
67926	220082
223920	8435
100503605	3043
101488143	3043
72902	50859
17755	4131
54683	25824
242297	90362
233271	338645
20668	9580
22715	346171
72554	10813
21386	6926
259000	403277
223665	414919
19046	5500
56752	223
19356	5884
71474	9701
12453	10983
67134	10528
245578	27328
244141	79731
245944	51542
75137	23248
13380	22943
78926	10634
16202	3611
11720	4143
18016	4771
81799	114899
245537	54413
22289	7403
317677	716
50908	716
20591	8242
399603	157638
52443	51642
14155	10116
259075	390064
243300	222950
18946	5407
224630	662
68770	57157
215384	8857
14160	8549
321006	9730
67561	57599
19166	5683
195040	147007
83965	59084
71685	79623
11769	1174
21406	6938
56299	63943
229707	85369
70603	4595
66816	83591
66059	200185
19385	5902
68014	55055
17101	1130
67507	143379
108098	9412
27965	51324
20388	6439
100039551	90316
245583	90316
102640477	79973
628308	79973
665001	79973
100043387	79973
626832	79973
626848	79973
667962	79973
329575	79973
100303732	79973
100043915	79973
665211	79973
100039060	79973
668039	79973
100043381	79973
106529	9524
217333	91107
269693	160777
110637	2900
258756	128366
68020	84334
24063	10252
227682	26995
51811	165530
15572	1996
319909	140862
225055	80204
545192	8938
19647	5930
212712	23314
235682	353274
360216	54764
72614	120379
72465	7690
69601	153090
15444	3208
433864	64434
68458	94274
83961	145957
56350	403
192120	54836
73835	387733
107769	53346
238247	5926
223642	23144
14634	2737
56426	11235
67944	56157
11692	2671
14065	9002
16500	3745
66209	58493
106582	11270
69547	284353
50530	8076
77975	757
21781	7027
552899	574537
20422	7979
239833	89782
110829	3987
67590	26123
68048	64782
328580	85378
74362	200162
22646	7584
74211	56905
19769	6016
229517	9673
234463	55751
53599	8763
56693	10491
16569	9371
12560	1001
56354	7266
192734	388886
22709	388561
105504	10640
215615	6051
80981	379
18555	5127
12667	8646
226153	56652
16519	3760
100504156	90050
56707	7769
22724	51043
108671	23234
21819	7038
67272	116173
17973	4690
230775	576
21418	7020
74440	80790
170740	57336
21823	7054
75469	219938
210293	55619
108907	51203
105446	51292
70799	55125
68691	151050
58249	9158
270086	55239
12051	602
63959	2030
15467	27102
50529	51081
75586	81850
237860	85464
67487	79665
15429	3231
19116	5618
64177	55503
277744	149563
20675	6658
76179	57478
18769	11142
70233	10421
80794	23624
99683	10427
244701	4544
218503	115548
66296	55142
76509	349633
12464	10575
19773	6013
109900	435
217026	63897
103850	56953
72749	4796
623131	284338
11910	467
18189	9378
13730	2012
20701	5265
20704	5265
20702	5265
20700	5265
20703	5265
94179	25984
69993	1124
13798	2019
68479	84844
53321	8506
327951	124637
58864	81629
22031	7187
218914	23063
76265	283989
71592	57645
69191	64714
269682	2802
226162	25911
66611	158787
67772	57680
12794	254263
623174	6164
16801	9138
19042	5494
235041	25959
268902	6092
15896	3384
209590	149233
234865	55746
56447	22818
78889	26118
71929	114908
433292	129521
11876	9048
332309	643226
14107	2195
15357	3156
195646	9956
270163	4649
245847	51005
232748	285966
209351	57119
50771	374868
68794	2318
546071	23031
14082	8772
217869	1983
213527	5746
100608	79050
76367	112858
381406	112858
17898	58498
223921	8086
244608	29070
234736	55159
12062	624
13405	1756
66156	51529
13191	1639
72699	54923
12839	1297
16400	3675
75571	83890
56473	9415
72635	55180
13175	9201
50905	55540
216443	4141
100041375	1577
13112	1577
53973	1577
337924	1577
13114	1577
73182	375033
68857	285605
435529	222611
232087	4144
74748	56833
106585	23253
68196	3281
225523	153241
242851	346562
258547	254786
237934	390792
230777	3061
16666	3868
12492	950
71860	146845
20910	6812
243529	8971
64144	4298
240427	26040
50497	51182
22026	7182
102636216	102724737
66934	79980
73647	10753
66827	7265
623781	643338
64214	64407
104263	55818
66112	64757
16975	7804
104383	283248
18519	8850
11628	57379
17237	23295
16164	3597
13056	1534
17921	4647
240776	343450
320916	9671
380664	23592
269623	84060
20729	10927
75735	53354
242800	100287898
64381	83661
14563	8200
57781	131450
14829	2925
73420	126731
16183	3558
76308	81876
225192	59340
78070	126129
101943	23450
225896	51035
20439	6478
224674	54020
109349	642968
216119	54059
66667	79663
20878	6790
233979	219931
621080	157773
52898	440400
59022	8721
66845	9553
56095	117246
26965	8454
64297	51704
58992	2161
53420	6861
70920	219557
67153	79621
329641	400120
114889	30813
76650	140809
16773	3908
14339	64400
258506	442194
70612	29058
69638	375704
216156	57418
76117	55843
12607	10153
71520	10750
101685	144108
235380	23312
228756	128817
66379	84987
67948	23219
239546	58500
217835	79890
22632	7528
72723	148266
630146	9398
226252	57700
100061	64922
668173	5192
15111	9464
240121	79187
12972	1429
11821	353
54189	9135
78798	27436
110380	357
243372	285971
320557	26049
18190	9379
384619	147872
16832	3945
245828	58485
12747	1195
272027	158427
407785	4726
623286	4726
70918	79730
14368	8323
14573	2668
19360	10111
19222	5739
66448	55052
545824	646799
19193	51268
64385	66002
20768	22928
67456	51290
57320	11315
66455	245812
56292	8260
69674	57409
18313	127385
74041	220042
12217	8927
319944	6873
78808	134957
332579	64170
13195	1644
74838	80155
107993	8419
71723	9704
83558	56159
68999	10393
433667	81573
70979	115795
69692	51020
11911	468
230793	27245
433809	388591
24058	59307
109711	87
12539	11140
21873	9414
245631	139221
320534	54868
20606	6752
212706	23138
79043	90864
258016	26211
328019	124783
19213	256297
258614	343169
77552	149345
16331	3635
50524	6297
15109	3034
71583	135398
14008	2116
17977	8648
66306	51307
110893	6547
73412	51314
434204	123720
93677	442721
68016	347273
234396	126549
214597	51092
20304	6352
70604	79982
108069	2913
22630	10971
102634437	10971
68094	6601
268977	4052
258352	120787
382018	23025
260299	199731
56032	10641
55960	9166
20415	6462
74375	79571
216150	997
67963	10577
67860	140576
55934	6100
16656	59269
80721	80704
71804	113115
21849	10155
244631	5681
13193	1641
236511	26523
78469	388946
243961	50944
22589	546
12009	22994
218461	8622
217304	124599
99730	6884
381246	389668
55987	119587
20589	3508
22774	84107
70052	9128
13026	5130
100163	5051
67017	116151
445007	79902
243272	55206
16197	3575
59090	90007
94176	1794
12587	8190
57745	7771
71355	255631
67155	6595
67557	55323
14762	2856
212772	120534
80281	55917
50523	26524
19124	10544
15487	3293
12289	776
67186	6181
13640	1946
71238	57001
73016	79412
17777	4547
72981	5612
27061	10134
19692	5967
23797	10000
26412	5871
70701	152519
68371	64081
171171	84628
27261	79930
142980	7098
68075	541468
12532	995
330189	144404
27278	116449
50850	6683
212442	51110
57355	56673
100129	387509
18041	9054
237560	376132
21667	6997
228765	27111
22035	8743
74741	9847
78414	100505841
14913	2978
14710	2793
14375	2547
258572	219482
64295	83590
22222	197131
70646	122830
16494	3742
71091	8814
268747	90668
18328	347168
74770	57467
75396	6694
53867	50509
109136	166785
56226	83715
17919	4645
22590	7507
98766	10422
76846	6203
104457	124944
65254	56896
230612	200010
17152	4117
69920	5438
252838	9760
635253	158880
27411	8170
211651	2177
68032	51234
64378	54112
208198	55643
381678	55063
12724	1181
21788	7035
24099	10673
223433	54491
15550	3350
113868	30
108672	158866
68618	541578
68618	91966
74490	284358
239510	51105
69700	169044
71910	84513
20533	6521
52615	23512
53895	8192
19687	5981
237353	344558
106039	26088
67105	29090
234854	8558
234730	197258
228961	79716
332934	84217
24015	6059
16963	6375
23994	9802
78618	23527
380780	256394
67888	55273
70097	23328
243833	7554
192976	388341
67045	55781
214133	54790
58802	27345
60315	60314
69150	8723
218333	23379
93714	56109
406221	125115
66653	55290
231093	60509
17216	4171
67775	64108
13611	8698
239405	340419
216856	57555
15452	3251
70394	11133
76257	10991
404337	391211
258160	338751
242915	150946
56490	26137
629378	147906
14057	94081
78593	56675
17075	4072
56183	10874
269700	283450
53317	5356
329777	10026
235623	22937
69159	121268
209416	27238
72569	129880
26887	10164
63958	10277
83762	9381
76167	11066
319179	8343
54473	54472
621832	10204
68051	10204
108903	6904
13616	1908
66646	6120
21969	7150
226539	55157
20446	10610
108797	84206
209584	127253
74868	157378
56324	10254
18611	8682
209478	23232
239096	64403
73010	2845
381867	728361
94045	5026
12229	695
17083	11018
56480	29110
18685	10745
20607	6753
69539	388610
117197	55330
268534	54221
16531	3778
243510	84865
74020	131034
18590	5154
237221	54960
252837	51554
67299	85440
51897	9776
52637	55847
19378	8854
103844	388324
13014	1476
235606	327
319477	388135
66895	221749
75766	81501
16882	3980
12854	1325
17523	4353
504186	57053
353346	353345
73162	23252
140792	81035
69314	100129669
56640	9622
94219	54805
78933	84871
237091	340596
225825	10666
66410	51001
71887	333926
108099	51422
64384	23410
109232	51097
27756	57819
16828	3939
66736	9694
66385	5510
15559	3357
72507	199221
20616	9892
70894	146779
26369	1068
320500	401498
94185	27242
69716	9319
12609	1052
66971	51654
258934	390321
101471	57661
74107	55165
225288	80206
102632117	57415
218734	57415
67133	2813
64580	64579
75291	79842
14269	23048
66065	51171
69773	90580
18766	10343
258990	392138
22411	7481
21410	6928
22137	7272
170760	64746
16542	3791
66587	10922
246104	162494
70891	245711
21682	7006
269254	23064
20741	6710
237504	9182
69367	51022
12733	1188
216227	246213
636082	645090
69714	29844
21909	3196
14544	9615
57869	90956
100210	54707
20890	7478
224742	23
77569	22998
71177	55726
225644	339302
20527	6515
628893	100288814
242669	113451
21885	7088
69590	493869
384997	57115
66337	619208
381073	283869
226419	8444
70337	389434
17688	2956
71405	128876
66446	23016
69183	114898
12215	682
66863	8216
60530	63979
329002	7776
58522	57159
100073351	404281
11770	2167
75687	79567
76025	124583
96935	55061
15233	3081
118454	57165
12388	1500
56488	29107
232236	51244
233066	163183
434756	158798
258785	219432
56223	29999
224792	221395
68979	25926
241226	8516
18676	5253
252903	130340
21881	7086
13684	1977
26417	5595
242505	158158
19060	5536
17347	2872
384763	63934
239038	340745
97387	29888
67437	6747
12018	578
106489	113402
216131	7109
232201	9938
12427	8900
229504	81875
13819	2034
72383	84518
12828	1285
12061	623
75647	136263
24001	26230
53314	10538
170952	145270
54418	56776
71904	164091
230872	9696
13488	1812
75767	80223
269120	26254
19935	102724828
19935	6150
20450	8128
74097	10248
17879	4619
385668	150082
634731	64420
330820	123970
544791	8735
13731	2013
268510	146664
240505	55561
14793	83461
319675	85459
213988	23112
13806	2023
433182	2023
77938	9679
14794	84727
13870	2067
237775	199692
54709	8668
17339	4284
14724	2812
76438	23180
22416	89780
73132	8034
66522	54858
83815	55166
67416	9823
15958	3433
18294	4968
72354	7268
11977	538
16682	3851
223690	129138
333605	9758
241322	10773
66422	79077
217734	29954
20230	6304
20479	9525
18602	23569
14391	2553
18705	5288
71363	337878
218506	23107
211134	11178
232821	29903
56398	11261
258150	390326
258549	390326
21784	7031
56429	1805
12913	10488
232156	57835
238726	153643
208104	22877
226841	79805
12461	10576
387346	50839
22648	339327
240476	55628
83766	51412
66213	9443
67405	4922
268448	57649
631145	55138
14287	2356
66676	51014
237754	153579
69179	100526772
216795	7483
69865	29974
66844	29095
214922	29986
18028	4781
330657	339105
227619	11253
66654	56158
76920	645432
56322	29928
12193	678
228788	140706
74451	9489
636808	129684
17864	4603
142681	142680
13872	2071
66860	85461
242122	79679
380918	283514
19283	5803
68737	23357
69008	81617
12816	1303
270096	22879
67994	64963
70317	339231
272396	123283
73748	339896
14194	2271
114863	11212
15403	3203
20022	5439
107449	219699
14308	2488
238722	91392
14472	2637
21944	8742
16426	3699
67044	192286
76014	124245
15408	10481
79221	9734
208092	79643
232807	54776
69815	200634
243914	163175
73293	388389
67996	6431
67512	10555
66317	80349
74470	55722
258575	390157
208659	54757
76547	84336
21982	55858
14297	2395
20286	23264
67991	138151
216974	147011
64945	9069
20354	10507
54392	64151
26445	5690
68910	168544
12766	2833
193838	197342
268396	285590
319185	8344
59047	11284
14884	2965
14168	2258
94227	51050
26405	10746
68738	84532
66495	4709
235567	23317
170758	5881
72267	80131
16922	5264
320398	121227
70415	51765
19223	5740
101831	91442
12390	858
235180	9638
21338	6870
22342	64130
14229	2289
109093	57038
12700	1154
71740	81607
67023	55850
100978	152518
58181	50604
213272	84203
208666	148252
11832	364
66727	117245
74761	54587
277973	6553
320145	221833
97487	146223
68758	83451
71660	5919
19009	5463
65107	26020
75686	131870
327826	10818
319581	389610
227377	9855
14841	83903
93897	11211
230649	64756
57257	10451
57329	56914
235559	11073
78177	22981
213673	56951
50926	9987
68097	140735
11928	476
67689	221
20621	8303
93881	26167
54612	6425
14171	8822
72745	153396
223776	83642
233865	23247
12704	11113
102634333	285556
52513	54606
16429	55600
17534	9902
76303	5007
213211	79102
257917	343172
15161	3054
108143	6880
54160	26958
242602	163747
67331	148229
18637	5202
66235	9086
30055	26517
102636554	151254
101568	51231
67103	22949
16069	3512
74411	403313
381485	84675
20430	23191
15132	3046
26968	3671
102632439	6635
104245	9152
12946	1379
433365	127670
258998	402135
70862	83893
114230	23746
208908	84660
19376	83871
209032	92092
78390	283748
66245	23640
195209	84627
319655	50512
83429	1497
212114	387921
11772	161
70859	220416
207781	25966
208943	55930
93686	23543
56079	23245
26561	8510
53817	7919
347722	116987
226562	23215
66454	64802
328365	57178
71607	124460
66531	56942
102680	54716
72792	257407
14611	2700
258098	81341
68671	5833
16870	9355
56088	8624
22027	7184
239436	169026
217039	79893
16675	342574
69136	286319
226641	22926
67981	84072
72512	340061
19134	8899
216821	8834
269799	440077
234723	54957
19892	6121
270106	6137
100040416	6137
72042	23406
13972	54584
207958	440138
105835	27352
319211	8715
54218	8705
232023	81552
21939	958
20443	6484
217166	9572
66387	254552
20473	6496
21976	8940
170483	116444
94091	81559
74122	79188
236732	8241
66799	55284
100710	23047
97031	286262
68734	55671
50500	7274
76161	24141
15528	3336
16518	3759
100043332	100287718
68066	51629
22786	22917
69698	113278
14406	2566
64337	51764
16994	4050
57775	57663
80732	55892
101592	79631
15116	3036
244178	50613
74410	158135
11875	116969
57740	282974
15547	27037
271209	94137
13599	9427
13368	1677
16408	3683
319149	8350
94244	8468
73095	284439
17159	4125
12815	1302
19895	22934
217674	122876
20448	27090
67207	27257
70425	1456
105559	10150
53381	10549
72113	57143
208898	440279
12561	1002
76960	8537
192236	3257
50797	9276
74281	375686
12297	784
231986	221895
117158	117156
107587	116039
71816	285671
18759	5584
14179	2253
74288	374768
53885	4867
327958	83394
64383	22933
269951	3418
72754	55160
78506	286097
18787	5054
30060	4241
229759	118427
66729	100310846
22228	7351
227358	151176
239731	440804
239731	85376
239731	150221
71979	729627
623186	729627
623166	729627
14241	2300
17906	4633
231044	2636
106564	79717
195733	29841
237930	284076
30840	26233
69398	389118
70047	51095
214305	84439
68755	10668
13508	1826
56278	80318
665596	8345
665622	8345
67935	221223
69792	10001
320191	84376
108897	83543
18150	10360
237052	9338
19338	83452
