gene	geneID
100873896	100873896
100873897	100873897
100873898	100873898
100873899	100873899
100873900	100873900
100873901	100873901
100873902	100873902
100873903	100873903
100873904	100873904
100873905	100873905
100873906	100873906
100873907	100873907
100873908	100873908
100873909	100873909
100873910	100873910
100873911	100873911
100873912	100873912
100873913	100873913
100873914	100873914
100873916	100873916
100873917	100873917
100873918	100873918
100873919	100873919
100873920	100873920
100873921	100873921
100873922	100873922
100873923	100873923
100873924	100873924
100873926	100873926
100873928	100873928
100873930	100873930
100873931	100873931
100873932	100873932
100873933	100873933
100873934	100873934
100873935	100873935
100873937	100873937
100873938	100873938
100873939	100873939
100873940	100873940
100873941	100873941
100873942	100873942
100873943	100873943
100873944	100873944
100873945	100873945
100873946	100873946
100873947	100873947
100873948	100873948
100873949	100873949
100873950	100873950
100873951	100873951
100873952	100873952
100873953	100873953
100873954	100873954
100873955	100873955
100873956	100873956
100873957	100873957
100873958	100873958
100873960	100873960
100873961	100873961
100873962	100873962
100873963	100873963
100873964	100873964
100873965	100873965
100873966	100873966
100873967	100873967
100873969	100873969
100873970	100873970
100873972	100873972
100873973	100873973
100873974	100873974
100873975	100873975
100873976	100873976
100873977	100873977
100873978	100873978
100873979	100873979
100873980	100873980
100873981	100873981
100873982	100873982
100873983	100873983
100873984	100873984
100873985	100873985
100873986	100873986
100873987	100873987
100873988	100873988
100873989	100873989
100873990	100873990
100873991	100873991
100873992	100873992
100873993	100873993
100873994	100873994
100873995	100873995
100873997	100873997
100873998	100873998
100874001	100874001
100874002	100874002
100874003	100874003
100874004	100874004
100874005	100874005
100874006	100874006
100874007	100874007
100874008	100874008
100874009	100874009
100874010	100874010
100874011	100874011
100874012	100874012
100874013	100874013
100874014	100874014
100874015	100874015
100874016	100874016
100874018	100874018
100874019	100874019
100874020	100874020
100874021	100874021
100874022	100874022
100874023	100874023
100874024	100874024
100874025	100874025
100874027	100874027
100874028	100874028
100874029	100874029
100874030	100874030
100874031	100874031
100874032	100874032
100874033	100874033
100874034	100874034
100874035	100874035
100874036	100874036
100874037	100874037
100874038	100874038
100874039	100874039
100874040	100874040
100874041	100874041
100874042	100874042
100874043	100874043
100874044	100874044
100874045	100874045
100874047	100874047
100874048	100874048
100874051	100874051
100874052	100874052
100874053	100874053
100874054	100874054
100874055	100874055
100874056	100874056
100874057	100874057
100874058	100874058
100874059	100874059
100874060	100874060
100874061	100874061
100874063	100874063
100874064	100874064
100874065	100874065
100874066	100874066
100874067	100874067
100874068	100874068
100874069	100874069
100874070	100874070
100874071	100874071
100874072	100874072
100874073	100874073
100874074	100874074
100874075	100874075
100874077	100874077
100874078	100874078
100874079	100874079
100874080	100874080
100874081	100874081
100874082	100874082
100874083	100874083
100874084	100874084
100874085	100874085
100874086	100874086
100874087	100874087
100874088	100874088
100874089	100874089
100874090	100874090
100874091	100874091
100874092	100874092
100874093	100874093
100874094	100874094
100874095	100874095
100874096	100874096
100874097	100874097
100874098	100874098
100874100	100874100
100874101	100874101
100874102	100874102
100874103	100874103
100874104	100874104
100874106	100874106
100874107	100874107
100874108	100874108
100874109	100874109
100874110	100874110
100874111	100874111
100874112	100874112
100874113	100874113
100874114	100874114
100874115	100874115
100874116	100874116
100874117	100874117
100874118	100874118
100874119	100874119
100874120	100874120
100874121	100874121
100874122	100874122
100874123	100874123
100874124	100874124
100874126	100874126
100874127	100874127
100874128	100874128
100874129	100874129
100874130	100874130
100874131	100874131
100874135	100874135
100874136	100874136
100874137	100874137
100874138	100874138
100874139	100874139
100874143	100874143
100874144	100874144
100874145	100874145
100874146	100874146
100874147	100874147
100874150	100874150
100874151	100874151
100874152	100874152
100874153	100874153
100874154	100874154
100874155	100874155
100874156	100874156
100874157	100874157
100874158	100874158
100874159	100874159
100874160	100874160
100874161	100874161
100874167	100874167
100874168	100874168
100874169	100874169
100874172	100874172
100874173	100874173
100874175	100874175
100874176	100874176
100874178	100874178
100874179	100874179
100874180	100874180
100874182	100874182
100874183	100874183
100874184	100874184
100874185	100874185
100874186	100874186
100874187	100874187
100874188	100874188
100874189	100874189
100874190	100874190
100874191	100874191
100874192	100874192
100874193	100874193
100874194	100874194
100874195	100874195
100874196	100874196
100874197	100874197
100874198	100874198
100874199	100874199
100874200	100874200
100874201	100874201
100874202	100874202
100874203	100874203
100874204	100874204
100874205	100874205
100874206	100874206
100874207	100874207
100874208	100874208
100874210	100874210
100874211	100874211
100874212	100874212
100874213	100874213
100874214	100874214
100874216	100874216
100874217	100874217
100874218	100874218
100874219	100874219
100874220	100874220
100874221	100874221
100874222	100874222
100874223	100874223
100874224	100874224
100874225	100874225
100874226	100874226
100874227	100874227
100874229	100874229
100874231	100874231
100874232	100874232
100874233	100874233
100874234	100874234
100874235	100874235
100874236	100874236
100874237	100874237
100874238	100874238
100874239	100874239
100874241	100874241
100874242	100874242
100874243	100874243
100874244	100874244
100874245	100874245
100874246	100874246
100874247	100874247
100874248	100874248
100874249	100874249
100874250	100874250
100874251	100874251
100874252	100874252
100874253	100874253
100874254	100874254
100874255	100874255
100874256	100874256
100874257	100874257
100874258	100874258
100874259	100874259
100874260	100874260
100874261	100874261
100874262	100874262
100874263	100874263
100874264	100874264
100874266	100874266
100874267	100874267
100874268	100874268
100874269	100874269
100874270	100874270
100874272	100874272
100874273	100874273
100874274	100874274
100874275	100874275
100874276	100874276
100874278	100874278
100874281	100874281
100874282	100874282
100874283	100874283
100874284	100874284
100874286	100874286
100874287	100874287
100874288	100874288
100874289	100874289
100874290	100874290
100874291	100874291
100874292	100874292
100874293	100874293
100874294	100874294
100874295	100874295
100874296	100874296
100874298	100874298
100874299	100874299
100874300	100874300
100874301	100874301
100874302	100874302
100874303	100874303
100874305	100874305
100874306	100874306
100874307	100874307
100874308	100874308
100874309	100874309
100874310	100874310
100874311	100874311
100874312	100874312
100874313	100874313
100874314	100874314
100874315	100874315
100874317	100874317
100874319	100874319
100874321	100874321
100874322	100874322
100874323	100874323
100874324	100874324
100874325	100874325
100874326	100874326
100874327	100874327
100874330	100874330
100874331	100874331
100874332	100874332
100874333	100874333
100874334	100874334
100874337	100874337
100874338	100874338
100874339	100874339
100874340	100874340
100874342	100874342
100874343	100874343
100874344	100874344
100874345	100874345
100874346	100874346
100874348	100874348
100874350	100874350
100874351	100874351
100874352	100874352
100874353	100874353
100874354	100874354
100874355	100874355
100874356	100874356
100874358	100874358
100874359	100874359
100874360	100874360
100874361	100874361
100874362	100874362
100874363	100874363
100874364	100874364
100874365	100874365
100874366	100874366
100874367	100874367
100874369	100874369
100874370	100874370
100874371	100874371
100874372	100874372
100874373	100874373
100874374	100874374
100874375	100874375
100874377	100874377
100874378	100874378
100874379	100874379
100874380	100874380
100874381	100874381
100874382	100874382
100874383	100874383
100874384	100874384
100874385	100874385
100874386	100874386
100874387	100874387
100874388	100874388
100874389	100874389
100874390	100874390
100874391	100874391
100874392	100874392
100874393	100874393
100874394	100874394
100874395	100874395
100874396	100874396
100874397	100874397
100874398	100874398
100874399	100874399
100874400	100874400
100874401	100874401
100874402	100874402
100874403	100874403
100874404	100874404
100874405	100874405
100874406	100874406
100874407	100874407
100874408	100874408
100874409	100874409
100874410	100874410
100874411	100874411
100874412	100874412
100874413	100874413
100874414	100874414
100874415	100874415
100874416	100874416
100874417	100874417
100874418	100874418
100874419	100874419
100874420	100874420
100874421	100874421
100874422	100874422
100874423	100874423
100874424	100874424
100874425	100874425
100874426	100874426
100874427	100874427
100874428	100874428
100874429	100874429
100874430	100874430
100874431	100874431
100874432	100874432
100874433	100874433
100874434	100874434
100874435	100874435
100874436	100874436
100874437	100874437
100874438	100874438
100874439	100874439
100874440	100874440
100874441	100874441
100874442	100874442
100874443	100874443
100874444	100874444
100874445	100874445
100874446	100874446
100874447	100874447
100874448	100874448
100874449	100874449
100874450	100874450
100874451	100874451
100874452	100874452
100874453	100874453
100874454	100874454
100874455	100874455
100874456	100874456
100874457	100874457
100874458	100874458
100874459	100874459
100874460	100874460
100874461	100874461
100874462	100874462
100874463	100874463
100874464	100874464
100874465	100874465
100874466	100874466
100874467	100874467
100874468	100874468
100874469	100874469
100874470	100874470
100874471	100874471
100874472	100874472
100874473	100874473
100874474	100874474
100874475	100874475
100874476	100874476
100874477	100874477
100874478	100874478
100874479	100874479
100874480	100874480
100874481	100874481
100874482	100874482
100874483	100874483
100874484	100874484
100874485	100874485
100874486	100874486
100874487	100874487
100874488	100874488
100874489	100874489
100874490	100874490
100874491	100874491
100874492	100874492
100874493	100874493
100874494	100874494
100874495	100874495
100874497	100874497
100874498	100874498
100874499	100874499
100874500	100874500
100874501	100874501
100874502	100874502
100874503	100874503
100874504	100874504
100874505	100874505
100874506	100874506
100874507	100874507
100874508	100874508
100874509	100874509
100874510	100874510
100874511	100874511
100874512	100874512
100874513	100874513
100874514	100874514
100874515	100874515
100874516	100874516
100874517	100874517
100874518	100874518
100874519	100874519
100874520	100874520
100874521	100874521
100874522	100874522
100874523	100874523
100874524	100874524
100874528	100874528
100874529	100874529
100874530	100874530
100874531	100874531
100884155	100884155
100885773	100885773
100885775	100885775
100885776	100885776
100885777	100885777
100885778	100885778
100885779	100885779
100885780	100885780
100885781	100885781
100885782	100885782
100885789	100885789
100885795	100885795
100885796	100885796
100885797	100885797
100885798	100885798
100885799	100885799
100885800	100885800
100885848	100885848
100885850	100885850
100885864	100885864
100885865	100885865
100885866	100885866
100886964	100886964
100887067	100887067
100887073	100887073
100887074	100887074
100887075	100887075
100887740	100887740
100887744	100887744
100887746	100887746
100887747	100887747
100887748	100887748
100887749	100887749
100887750	100887750
100887754	100887754
100887755	100887755
100887824	100887824
100913182	100913182
100913183	100913183
100996246	100996246
100996255	100996255
100996259	100996259
100996266	100996266
100996279	100996279
100996280	100996280
100996286	100996286
100996291	100996291
100996295	100996295
100996301	100996301
100996306	100996306
100996307	100996307
100996315	100996315
100996324	100996324
100996331	100996331
100996335	100996335
100996338	100996338
100996342	100996342
100996345	100996345
100996348	100996348
100996350	100996350
100996415	100996415
100996425	100996425
100996432	100996432
100996435	100996435
100996438	100996438
100996466	100996466
100996478	100996478
100996485	100996485
100996490	100996490
100996492	100996492
100996500	100996500
100996501	100996501
100996511	100996511
100996517	100996517
100996520	100996520
100996521	100996521
100996538	100996538
100996539	100996539
100996541	100996541
100996556	100996556
100996564	100996564
100996567	100996567
100996569	100996569
100996570	100996570
100996571	100996571
100996579	100996579
100996582	100996582
100996586	100996586
100996590	100996590
100996597	100996597
100996600	100996600
100996609	100996609
100996624	100996624
100996630	100996630
100996631	100996631
100996635	100996635
100996648	100996648
100996649	100996649
100996665	100996665
100996669	100996669
100996679	100996679
100996684	100996684
100996686	100996686
100996694	100996694
100996702	100996702
100996712	100996712
100996716	100996716
100996717	100996717
100996738	100996738
100996746	100996746
100996758	100996758
100996763	100996763
100996851	100996851
100996876	100996876
100996902	100996902
100996928	100996928
100996930	100996930
100996939	100996939
100996941	100996941
100996944	100996944
101054525	101054525
101055625	101055625
101056699	101056699
101056700	101056700
101059905	101059905
101059914	101059914
101059916	101059916
101059918	101059918
101059920	101059920
101059926	101059926
101059938	101059938
101059953	101059953
101059973	101059973
101059982	101059982
101059988	101059988
101060004	101060004
101060005	101060005
101060006	101060006
101060019	101060019
101060020	101060020
101060032	101060032
101060038	101060038
101060039	101060039
101060040	101060040
101060045	101060045
101060091	101060091
101060105	101060105
101060111	101060111
101060144	101060144
101060146	101060146
101060160	101060160
101060171	101060171
101060176	101060176
101060189	101060189
101060192	101060192
101060195	101060195
101060200	101060200
101060211	101060211
101060226	101060226
101060233	101060233
101060264	101060264
101060280	101060280
101060301	101060301
101060321	101060321
101060351	101060351
101060363	101060363
101060376	101060376
101060385	101060385
101060389	101060389
101060391	101060391
101060498	101060498
101060542	101060542
101060544	101060544
101060684	101060684
101060691	101060691
101101692	101101692
101101772	101101772
101101773	101101773
101101775	101101775
101101776	101101776
101154644	101154644
101154686	101154686
101154687	101154687
101154753	101154753
101180907	101180907
101180976	101180976
101234261	101234261
101234262	101234262
101241875	101241875
101241877	101241877
101241878	101241878
101241891	101241891
101241892	101241892
101243545	101243545
101243555	101243555
101290500	101290500
101290501	101290501
101290502	101290502
101290503	101290503
101290504	101290504
101290506	101290506
101290508	101290508
101340250	101340250
101340251	101340251
101340252	101340252
101362076	101362076
101409253	101409253
101409254	101409254
101409257	101409257
101409258	101409258
101409261	101409261
101409267	101409267
101410533	101410533
101410534	101410534
101410535	101410535
101410536	101410536
101410537	101410537
101410538	101410538
101410540	101410540
101410541	101410541
101410542	101410542
101410543	101410543
101410544	101410544
101410545	101410545
101410546	101410546
101447996	101447996
101448070	101448070
101515984	101515984
101669762	101669762
101669763	101669763
101669764	101669764
101669766	101669766
101669767	101669767
101730217	101730217
101735302	101735302
101752334	101752334
101752399	101752399
101752400	101752400
101805488	101805488
101805491	101805491
101805492	101805492
101822346	101822346
101867536	101867536
101926885	101926885
101926888	101926888
101926890	101926890
101926893	101926893
101926895	101926895
101926896	101926896
101926897	101926897
101926900	101926900
101926903	101926903
101926904	101926904
101926906	101926906
101926911	101926911
101926917	101926917
101926918	101926918
101926924	101926924
101926925	101926925
101926926	101926926
101926930	101926930
101926938	101926938
101926940	101926940
101926941	101926941
101926945	101926945
101926947	101926947
101926950	101926950
101926951	101926951
101926955	101926955
101926957	101926957
101926966	101926966
101926971	101926971
101926975	101926975
101926978	101926978
101926983	101926983
101926987	101926987
101926996	101926996
101927003	101927003
101927006	101927006
101927007	101927007
101927009	101927009
101927015	101927015
101927017	101927017
101927027	101927027
101927034	101927034
101927038	101927038
101927043	101927043
101927049	101927049
101927056	101927056
101927058	101927058
101927059	101927059
101927062	101927062
101927067	101927067
101927070	101927070
101927074	101927074
101927075	101927075
101927081	101927081
101927084	101927084
101927087	101927087
101927096	101927096
101927101	101927101
101927102	101927102
101927109	101927109
101927111	101927111
101927112	101927112
101927115	101927115
101927117	101927117
101927123	101927123
101927125	101927125
101927126	101927126
101927129	101927129
101927132	101927132
101927134	101927134
101927149	101927149
101927150	101927150
101927152	101927152
101927153	101927153
101927155	101927155
101927156	101927156
101927158	101927158
101927165	101927165
101927167	101927167
101927171	101927171
101927174	101927174
101927176	101927176
101927186	101927186
101927193	101927193
101927195	101927195
101927196	101927196
101927204	101927204
101927207	101927207
101927211	101927211
101927215	101927215
101927217	101927217
101927219	101927219
101927220	101927220
101927221	101927221
101927222	101927222
101927224	101927224
101927228	101927228
101927229	101927229
101927230	101927230
101927233	101927233
101927239	101927239
101927242	101927242
101927244	101927244
101927249	101927249
101927257	101927257
101927258	101927258
101927265	101927265
101927273	101927273
101927274	101927274
101927275	101927275
101927279	101927279
101927280	101927280
101927282	101927282
101927285	101927285
101927286	101927286
101927288	101927288
101927289	101927289
101927292	101927292
101927295	101927295
101927305	101927305
101927311	101927311
101927320	101927320
101927323	101927323
101927324	101927324
101927327	101927327
101927331	101927331
101927332	101927332
101927334	101927334
101927346	101927346
101927347	101927347
101927348	101927348
101927350	101927350
101927351	101927351
101927352	101927352
101927360	101927360
101927362	101927362
101927363	101927363
101927364	101927364
101927379	101927379
101927380	101927380
101927381	101927381
101927390	101927390
101927396	101927396
101927399	101927399
101927406	101927406
101927411	101927411
101927412	101927412
101927416	101927416
101927422	101927422
101927423	101927423
101927424	101927424
101927430	101927430
101927431	101927431
101927433	101927433
101927438	101927438
101927440	101927440
101927449	101927449
101927455	101927455
101927457	101927457
101927459	101927459
101927460	101927460
101927464	101927464
101927465	101927465
101927477	101927477
101927481	101927481
101927482	101927482
101927487	101927487
101927489	101927489
101927494	101927494
101927498	101927498
101927501	101927501
101927504	101927504
101927505	101927505
101927519	101927519
101927524	101927524
101927525	101927525
101927526	101927526
101927528	101927528
101927532	101927532
101927540	101927540
101927541	101927541
101927542	101927542
101927546	101927546
101927547	101927547
101927553	101927553
101927554	101927554
101927559	101927559
101927565	101927565
101927574	101927574
101927577	101927577
101927579	101927579
101927580	101927580
101927581	101927581
101927586	101927586
101927587	101927587
101927590	101927590
101927591	101927591
101927592	101927592
101927597	101927597
101927599	101927599
101927606	101927606
101927612	101927612
101927616	101927616
101927619	101927619
101927621	101927621
101927624	101927624
101927629	101927629
101927631	101927631
101927637	101927637
101927641	101927641
101927642	101927642
101927650	101927650
101927651	101927651
101927653	101927653
101927659	101927659
101927667	101927667
101927671	101927671
101927678	101927678
101927682	101927682
101927683	101927683
101927685	101927685
101927686	101927686
101927688	101927688
101927689	101927689
101927694	101927694
101927697	101927697
101927698	101927698
101927700	101927700
101927701	101927701
101927703	101927703
101927704	101927704
101927715	101927715
101927717	101927717
101927718	101927718
101927720	101927720
101927721	101927721
101927722	101927722
101927726	101927726
101927728	101927728
101927729	101927729
101927735	101927735
101927740	101927740
101927750	101927750
101927755	101927755
101927761	101927761
101927763	101927763
101927765	101927765
101927766	101927766
101927768	101927768
101927774	101927774
101927777	101927777
101927780	101927780
101927796	101927796
101927797	101927797
101927801	101927801
101927802	101927802
101927808	101927808
101927813	101927813
101927821	101927821
101927828	101927828
101927832	101927832
101927833	101927833
101927835	101927835
101927843	101927843
101927849	101927849
101927859	101927859
101927861	101927861
101927865	101927865
101927866	101927866
101927868	101927868
101927869	101927869
101927873	101927873
101927876	101927876
101927889	101927889
101927891	101927891
101927895	101927895
101927900	101927900
101927901	101927901
101927905	101927905
101927917	101927917
101927921	101927921
101927922	101927922
101927924	101927924
101927926	101927926
101927931	101927931
101927934	101927934
101927944	101927944
101927953	101927953
101927957	101927957
101927973	101927973
101927980	101927980
101927983	101927983
101927988	101927988
101927990	101927990
101927992	101927992
101927994	101927994
101928001	101928001
101928015	101928015
101928017	101928017
101928022	101928022
101928031	101928031
101928040	101928040
101928043	101928043
101928062	101928062
101928067	101928067
101928079	101928079
101928085	101928085
101928099	101928099
101928101	101928101
101928104	101928104
101928106	101928106
101928108	101928108
101928111	101928111
101928113	101928113
101928114	101928114
101928122	101928122
101928136	101928136
101928137	101928137
101928138	101928138
101928141	101928141
101928142	101928142
101928147	101928147
101928151	101928151
101928153	101928153
101928154	101928154
101928158	101928158
101928161	101928161
101928162	101928162
101928165	101928165
101928167	101928167
101928169	101928169
101928173	101928173
101928176	101928176
101928185	101928185
101928190	101928190
101928200	101928200
101928203	101928203
101928205	101928205
101928223	101928223
101928227	101928227
101928232	101928232
101928233	101928233
101928238	101928238
101928241	101928241
101928243	101928243
101928244	101928244
101928248	101928248
101928256	101928256
101928259	101928259
101928270	101928270
101928276	101928276
101928280	101928280
101928287	101928287
101928288	101928288
101928290	101928290
101928292	101928292
101928309	101928309
101928311	101928311
101928314	101928314
101928327	101928327
101928337	101928337
101928340	101928340
101928345	101928345
101928363	101928363
101928376	101928376
101928378	101928378
101928388	101928388
101928399	101928399
101928403	101928403
101928405	101928405
101928406	101928406
101928420	101928420
101928435	101928435
101928440	101928440
101928442	101928442
101928448	101928448
101928449	101928449
101928455	101928455
101928460	101928460
101928464	101928464
101928469	101928469
101928470	101928470
101928471	101928471
101928476	101928476
101928478	101928478
101928483	101928483
101928484	101928484
101928492	101928492
101928496	101928496
101928509	101928509
101928513	101928513
101928514	101928514
101928527	101928527
101928536	101928536
101928537	101928537
101928539	101928539
101928545	101928545
101928550	101928550
101928555	101928555
101928559	101928559
101928566	101928566
101928567	101928567
101928569	101928569
101928571	101928571
101928578	101928578
101928580	101928580
101928599	101928599
101928600	101928600
101928601	101928601
101928602	101928602
101928603	101928603
101928604	101928604
101928607	101928607
101928610	101928610
101928611	101928611
101928614	101928614
101928616	101928616
101928630	101928630
101928638	101928638
101928646	101928646
101928650	101928650
101928656	101928656
101928677	101928677
101928679	101928679
101928684	101928684
101928685	101928685
101928687	101928687
101928689	101928689
101928694	101928694
101928698	101928698
101928710	101928710
101928715	101928715
101928720	101928720
101928734	101928734
101928736	101928736
101928738	101928738
101928741	101928741
101928744	101928744
101928751	101928751
101928752	101928752
101928765	101928765
101928766	101928766
101928767	101928767
101928769	101928769
101928770	101928770
101928773	101928773
101928776	101928776
101928778	101928778
101928781	101928781
101928784	101928784
101928788	101928788
101928790	101928790
101928794	101928794
101928795	101928795
101928820	101928820
101928827	101928827
101928840	101928840
101928845	101928845
101928846	101928846
101928851	101928851
101928869	101928869
101928877	101928877
101928880	101928880
101928885	101928885
101928886	101928886
101928891	101928891
101928895	101928895
101928904	101928904
101928913	101928913
101928917	101928917
101928919	101928919
101928922	101928922
101928931	101928931
101928941	101928941
101928969	101928969
101928971	101928971
101928973	101928973
101928979	101928979
101928989	101928989
101928991	101928991
101928992	101928992
101928995	101928995
101928999	101928999
101929002	101929002
101929008	101929008
101929010	101929010
101929019	101929019
101929023	101929023
101929025	101929025
101929026	101929026
101929027	101929027
101929034	101929034
101929052	101929052
101929059	101929059
101929069	101929069
101929071	101929071
101929072	101929072
101929074	101929074
101929077	101929077
101929080	101929080
101929082	101929082
101929083	101929083
101929084	101929084
101929086	101929086
101929093	101929093
101929110	101929110
101929111	101929111
101929120	101929120
101929121	101929121
101929123	101929123
101929125	101929125
101929127	101929127
101929134	101929134
101929144	101929144
101929145	101929145
101929147	101929147
101929151	101929151
101929152	101929152
101929153	101929153
101929157	101929157
101929159	101929159
101929163	101929163
101929164	101929164
101929173	101929173
101929179	101929179
101929181	101929181
101929184	101929184
101929194	101929194
101929196	101929196
101929198	101929198
101929199	101929199
101929202	101929202
101929203	101929203
101929207	101929207
101929212	101929212
101929218	101929218
101929221	101929221
101929222	101929222
101929225	101929225
101929238	101929238
101929239	101929239
101929241	101929241
101929244	101929244
101929247	101929247
101929254	101929254
101929260	101929260
101929261	101929261
101929265	101929265
101929282	101929282
101929284	101929284
101929286	101929286
101929288	101929288
101929293	101929293
101929302	101929302
101929310	101929310
101929312	101929312
101929328	101929328
101929329	101929329
101929335	101929335
101929337	101929337
101929338	101929338
101929344	101929344
101929350	101929350
101929351	101929351
101929355	101929355
101929371	101929371
101929374	101929374
101929378	101929378
101929387	101929387
101929390	101929390
101929395	101929395
101929397	101929397
101929402	101929402
101929406	101929406
101929407	101929407
101929410	101929410
101929412	101929412
101929422	101929422
101929423	101929423
101929425	101929425
101929428	101929428
101929437	101929437
101929441	101929441
101929447	101929447
101929448	101929448
101929450	101929450
101929454	101929454
101929467	101929467
101929468	101929468
101929469	101929469
101929471	101929471
101929475	101929475
101929476	101929476
101929478	101929478
101929484	101929484
101929486	101929486
101929495	101929495
101929504	101929504
101929505	101929505
101929511	101929511
101929516	101929516
101929517	101929517
101929520	101929520
101929530	101929530
101929531	101929531
101929539	101929539
101929541	101929541
101929544	101929544
101929548	101929548
101929549	101929549
101929557	101929557
101929559	101929559
101929565	101929565
101929567	101929567
101929580	101929580
101929581	101929581
101929582	101929582
101929584	101929584
101929589	101929589
101929590	101929590
101929591	101929591
101929596	101929596
101929602	101929602
101929607	101929607
101929608	101929608
101929620	101929620
101929623	101929623
101929624	101929624
101929625	101929625
101929631	101929631
101929634	101929634
101929637	101929637
101929639	101929639
101929651	101929651
101929655	101929655
101929660	101929660
101929663	101929663
101929664	101929664
101929665	101929665
101929669	101929669
101929680	101929680
101929681	101929681
101929684	101929684
101929685	101929685
101929688	101929688
101929690	101929690
101929693	101929693
101929694	101929694
101929696	101929696
101929697	101929697
101929700	101929700
101929701	101929701
101929716	101929716
101929717	101929717
101929723	101929723
101929726	101929726
101929730	101929730
101929733	101929733
101929736	101929736
101929741	101929741
101929743	101929743
101929745	101929745
101929746	101929746
101929753	101929753
101929754	101929754
101929760	101929760
101929765	101929765
101929768	101929768
101929769	101929769
101929771	101929771
101929780	101929780
101929796	101929796
101929801	101929801
101929826	101929826
101929866	101929866
101929926	101929926
101929947	101929947
101929951	101929951
101929983	101929983
101930023	101930023
101930105	101930105
101930114	101930114
101930150	101930150
101930162	101930162
101930164	101930164
101930294	101930294
101930452	101930452
101930531	101930531
101930744	101930744
101930745	101930745
101930746	101930746
101930747	101930747
101930748	101930748
101930749	101930749
101937451	101937451
101954204	101954204
101954264	101954264
101954266	101954266
101954267	101954267
101954268	101954268
101954269	101954269
101954271	101954271
101954272	101954272
101954273	101954273
101954275	101954275
101954276	101954276
101954277	101954277
101954278	101954278
101978719	101978719
101978785	101978785
102060282	102060282
102060414	102060414
102157400	102157400
102157401	102157401
102157402	102157402
102191832	102191832
102216268	102216268
102216341	102216341
102216342	102216342
102238594	102238594
102288414	102288414
102388891	102388891
102464817	102464817
102464823	102464823
102464824	102464824
102464825	102464825
102464826	102464826
102464827	102464827
102464828	102464828
102464829	102464829
102464830	102464830
102464831	102464831
102464832	102464832
102464833	102464833
102464834	102464834
102464836	102464836
102464837	102464837
102465133	102465133
102465134	102465134
102465135	102465135
102465136	102465136
102465137	102465137
102465138	102465138
102465139	102465139
102465140	102465140
102465141	102465141
102465246	102465246
102465247	102465247
102465248	102465248
102465249	102465249
102465250	102465250
102465251	102465251
102465252	102465252
102465253	102465253
102465254	102465254
102465255	102465255
102465256	102465256
102465257	102465257
102465427	102465427
102465428	102465428
102465429	102465429
102465430	102465430
102465431	102465431
102465433	102465433
102465434	102465434
102465435	102465435
102465436	102465436
102465437	102465437
102465438	102465438
102465439	102465439
102465440	102465440
102465441	102465441
102465442	102465442
102465443	102465443
102465444	102465444
102465445	102465445
102465446	102465446
102465447	102465447
102465448	102465448
102465449	102465449
102465450	102465450
102465451	102465451
102465452	102465452
102465453	102465453
102465454	102465454
102465455	102465455
102465456	102465456
102465457	102465457
102465458	102465458
102465459	102465459
102465460	102465460
102465461	102465461
102465462	102465462
102465463	102465463
102465464	102465464
102465465	102465465
102465466	102465466
102465467	102465467
102465468	102465468
102465469	102465469
102465470	102465470
102465471	102465471
102465472	102465472
102465473	102465473
102465474	102465474
102465475	102465475
102465476	102465476
102465477	102465477
102465478	102465478
102465479	102465479
102465480	102465480
102465481	102465481
102465482	102465482
102465483	102465483
102465484	102465484
102465485	102465485
102465486	102465486
102465487	102465487
102465488	102465488
102465489	102465489
102465490	102465490
102465491	102465491
102465492	102465492
102465493	102465493
102465494	102465494
102465495	102465495
102465496	102465496
102465497	102465497
102465498	102465498
102465499	102465499
102465500	102465500
102465501	102465501
102465502	102465502
102465503	102465503
102465504	102465504
102465505	102465505
102465506	102465506
102465507	102465507
102465508	102465508
102465509	102465509
102465510	102465510
102465511	102465511
102465512	102465512
102465513	102465513
102465514	102465514
102465515	102465515
102465516	102465516
102465517	102465517
102465518	102465518
102465519	102465519
102465520	102465520
102465521	102465521
102465522	102465522
102465523	102465523
102465524	102465524
102465525	102465525
102465526	102465526
102465527	102465527
102465528	102465528
102465529	102465529
102465530	102465530
102465531	102465531
102465532	102465532
102465533	102465533
102465534	102465534
102465535	102465535
102465536	102465536
102465537	102465537
102465538	102465538
102465539	102465539
102465665	102465665
102465666	102465666
102465667	102465667
102465668	102465668
102465669	102465669
102465683	102465683
102465684	102465684
102465688	102465688
102465689	102465689
102465690	102465690
102465691	102465691
102465692	102465692
102465693	102465693
102465694	102465694
102465695	102465695
102465696	102465696
102465800	102465800
102465801	102465801
102465802	102465802
102465803	102465803
102465832	102465832
102465833	102465833
102465834	102465834
102465835	102465835
102465836	102465836
102465837	102465837
102465838	102465838
102465839	102465839
102465840	102465840
102465841	102465841
102465842	102465842
102465854	102465854
102465855	102465855
102465856	102465856
102465857	102465857
102465858	102465858
102465859	102465859
102465860	102465860
102465861	102465861
102465862	102465862
102465863	102465863
102465864	102465864
102465865	102465865
102465866	102465866
102465867	102465867
102465868	102465868
102465869	102465869
102465870	102465870
102465871	102465871
102465872	102465872
102465873	102465873
102465874	102465874
102465875	102465875
102465876	102465876
102465877	102465877
102465878	102465878
102465879	102465879
102465880	102465880
102465881	102465881
102465882	102465882
102465906	102465906
102465907	102465907
102465908	102465908
102465909	102465909
102465910	102465910
102465944	102465944
102465974	102465974
102465975	102465975
102465976	102465976
